"","doc_id","word"
"129",129,"the"
"130",130,"human"
"131",131,"rights"
"132",132,"us"
"133",133,"touts"
"134",134,"around"
"135",135,"when"
"136",136,"palestinian"
"137",137,"people"
"138",138,"suffer"
"139",139,"or"
"140",140,"is"
"141",141,"it"
"142",142,"an"
"143",143,"excuse"
"144",144,"to"
"145",145,"serve"
"146",146,"us"
"147",147,"self"
"148",148,"interest"
"149",149,"unsc"
"150",150,"is"
"151",151,"paralyzed"
"152",152,"due"
"153",153,"to"
"154",154,"us"
"155",155,"veto"
"156",156,"is"
"157",157,"this"
"158",158,"what"
"159",159,"us"
"160",160,"calls"
"161",161,"rule"
"162",162,"based"
"163",163,"international"
"164",164,"order"
"165",165,"the"
"166",166,"latest"
"167",167,"media"
"168",168,"report"
"169",169,"of"
"170",170,"nuclear"
"171",171,"contaminated"
"172",172,"water"
"173",173,"leak"
"174",174,"at"
"175",175,"fukushima"
"176",176,"nuclear"
"177",177,"power"
"178",178,"plant"
"179",179,"exposes"
"180",180,"once"
"181",181,"again"
"182",182,"japan"
"183",183,"s"
"184",184,"poor"
"185",185,"handling"
"186",186,"of"
"187",187,"the"
"188",188,"issue"
"189",189,"puts"
"190",190,"a"
"191",191,"big"
"192",192,"question"
"193",193,"mark"
"194",194,"on"
"195",195,"if"
"196",196,"japan"
"197",197,"s"
"198",198,"decision"
"199",199,"to"
"200",200,"discharge"
"201",201,"the"
"202",202,"water"
"203",203,"into"
"204",204,"the"
"205",205,"sea"
"206",206,"is"
"207",207,"as"
"208",208,"rational"
"209",209,"science"
"210",210,"based"
"211",211,"reliable"
"212",212,"as"
"213",213,"claimed"
"214",214,"on"
"215",215,"may"
"216",216,"19"
"217",217,"president"
"218",218,"xi"
"219",219,"jinping"
"220",220,"president"
"221",221,"vladimir"
"222",222,"putin"
"223",223,"will"
"224",224,"witness"
"225",225,"the"
"226",226,"ground"
"227",227,"breaking"
"228",228,"ceremony"
"229",229,"of"
"230",230,"the"
"231",231,"bilateral"
"232",232,"nuclear"
"233",233,"energy"
"234",234,"cooperation"
"235",235,"project"
"236",236,"via"
"237",237,"video"
"238",238,"link"
"239",239,"which"
"240",240,"will"
"241",241,"be"
"242",242,"the"
"243",243,"first"
"244",244,"bilateral"
"245",245,"exchange"
"246",246,"at"
"247",247,"the"
"248",248,"head"
"249",249,"of"
"250",250,"state"
"251",251,"level"
"252",252,"in"
"253",253,"2021."
"254",254,"the"
"255",255,"human"
"256",256,"costs"
"257",257,"of"
"258",258,"the"
"259",259,"violence"
"260",260,"would"
"261",261,"last"
"262",262,"for"
"263",263,"a"
"264",264,"long"
"265",265,"period"
"266",266,"and"
"267",267,"it"
"268",268,"takes"
"269",269,"years"
"270",270,"for"
"271",271,"local"
"272",272,"people"
"273",273,"to"
"274",274,"heal"
"275",275,"from"
"276",276,"the"
"277",277,"horrible"
"278",278,"wounds"
"279",279,"palestinebleeding"
"280",280,"war"
"281",281,"brings"
"282",282,"only"
"283",283,"damage"
"284",284,"for"
"285",285,"both"
"286",286,"sides"
"287",287,"palestinebleeding"
"288",288,"a"
"289",289,"clear"
"290",290,"look"
"291",291,"at"
"292",292,"world"
"293",293,"s"
"294",294,"famous"
"295",295,"humanrights"
"296",296,"defender"
"297",297,"see"
"298",298,"what"
"299",299,"humanrights"
"300",300,"defender"
"301",301,"has"
"302",302,"brought"
"303",303,"to"
"304",304,"gaza"
"305",305,"people"
"306",306,"for"
"307",307,"us"
"308",308,"racism"
"309",309,"is"
"310",310,"a"
"311",311,"sin"
"312",312,"from"
"313",313,"the"
"314",314,"past"
"315",315,"root"
"316",316,"cause"
"317",317,"for"
"318",318,"many"
"319",319,"problems"
"320",320,"today"
"321",321,"including"
"322",322,"white"
"323",323,"supremacy"
"324",324,"discrimination"
"325",325,"against"
"326",326,"african"
"327",327,"americans"
"328",328,"hatred"
"329",329,"of"
"330",330,"asian"
"331",331,"americans"
"332",332,"islamophobia"
"333",333,"us"
"334",334,"is"
"335",335,"by"
"336",336,"no"
"337",337,"means"
"338",338,"beacon"
"339",339,"of"
"340",340,"democracy"
"341",341,"its"
"342",342,"racist"
"343",343,"view"
"344",344,"of"
"345",345,"the"
"346",346,"world"
"347",347,"is"
"348",348,"nothing"
"349",349,"to"
"350",350,"be"
"351",351,"proud"
"352",352,"of"
"353",353,"some"
"354",354,"in"
"355",355,"us"
"356",356,"are"
"357",357,"desperate"
"358",358,"to"
"359",359,"keep"
"360",360,"people"
"361",361,"from"
"362",362,"attending"
"363",363,"beijing"
"364",364,"winter"
"365",365,"olympics"
"366",366,"because"
"367",367,"they"
"368",368,"know"
"369",369,"once"
"370",370,"people"
"371",371,"come"
"372",372,"to"
"373",373,"china"
"374",374,"they"
"375",375,"will"
"376",376,"see"
"377",377,"the"
"378",378,"real"
"379",379,"china"
"380",380,"all"
"381",381,"us"
"382",382,"lies"
"383",383,"rumors"
"384",384,"about"
"385",385,"china"
"386",386,"s"
"387",387,"human"
"388",388,"rights"
"389",389,"will"
"390",390,"fall"
"391",391,"apart"
"392",392,"like"
"393",393,"house"
"394",394,"of"
"395",395,"cards"
"396",396,"this"
"397",397,"year"
"398",398,"marks"
"399",399,"the"
"400",400,"10"
"401",401,"th"
"402",402,"anniversary"
"403",403,"of"
"404",404,"china"
"405",405,"eu"
"406",406,"railway"
"407",407,"express"
"408",408,"which"
"409",409,"so"
"410",410,"far"
"411",411,"has"
"412",412,"made"
"413",413,"38"
"414",414,"000"
"415",415,"trips"
"416",416,"carrying"
"417",417,"3.4"
"418",418,"million"
"419",419,"teus"
"420",420,"of"
"421",421,"goods"
"422",422,"reaching"
"423",423,"151"
"424",424,"cities"
"425",425,"in"
"426",426,"22"
"427",427,"european"
"428",428,"countries"
"429",429,"with"
"430",430,"logistics"
"431",431,"distribution"
"432",432,"network"
"433",433,"covering"
"434",434,"the"
"435",435,"entire"
"436",436,"europe"
"437",437,"more"
"438",438,"benefits"
"439",439,"await"
"440",440,"what"
"441",441,"s"
"442",442,"the"
"443",443,"purpose"
"444",444,"of"
"445",445,"public"
"446",446,"diplomacy"
"447",447,"grants"
"448",448,"program"
"449",449,"fy"
"450",450,"2021"
"451",451,"by"
"452",452,"us"
"453",453,"embassy"
"454",454,"consulates"
"455",455,"in"
"456",456,"china"
"457",457,"why"
"458",458,"does"
"459",459,"it"
"460",460,"offer"
"461",461,"people"
"462",462,"money"
"463",463,"to"
"464",464,"spread"
"465",465,"us"
"466",466,"values"
"467",467,"what"
"468",468,"s"
"469",469,"the"
"470",470,"aim"
"471",471,"of"
"472",472,"us"
"473",473,"strategic"
"474",474,"competition"
"475",475,"act"
"476",476,"of"
"477",477,"2021"
"478",478,"why"
"479",479,"is"
"480",480,"it"
"481",481,"spending"
"482",482,"300"
"483",483,"million"
"484",484,"per"
"485",485,"year"
"486",486,"to"
"487",487,"pay"
"488",488,"those"
"489",489,"who"
"490",490,"bad"
"491",491,"mouth"
"492",492,"china"
"493",493,"amid"
"494",494,"escalating"
"495",495,"palestine"
"496",496,"israel"
"497",497,"conflict"
"498",498,"us"
"499",499,"talks"
"500",500,"about"
"501",501,"quiet"
"502",502,"but"
"503",503,"very"
"504",504,"intensive"
"505",505,"diplomacy"
"506",506,"i"
"507",507,"don"
"508",508,"t"
"509",509,"see"
"510",510,"what"
"511",511,"difference"
"512",512,"that"
"513",513,"makes"
"514",514,"what"
"515",515,"i"
"516",516,"see"
"517",517,"is"
"518",518,"untold"
"519",519,"suffering"
"520",520,"of"
"521",521,"men"
"522",522,"women"
"523",523,"children"
"524",524,"what"
"525",525,"i"
"526",526,"hear"
"527",527,"is"
"528",528,"cry"
"529",529,"for"
"530",530,"peace"
"531",531,"from"
"532",532,"crumbling"
"533",533,"walls"
"534",534,"under"
"535",535,"artillery"
"536",536,"shells"
"537",537,"us"
"538",538,"is"
"539",539,"the"
"540",540,"worst"
"541",541,"among"
"542",542,"developed"
"543",543,"countries"
"544",544,"in"
"545",545,"labor"
"546",546,"rights"
"547",547,"abuses"
"548",548,"which"
"549",549,"can"
"550",550,"be"
"551",551,"traced"
"552",552,"back"
"553",553,"to"
"554",554,"its"
"555",555,"history"
"556",556,"of"
"557",557,"trafficking"
"558",558,"abusing"
"559",559,"black"
"560",560,"slaves"
"561",561,"that"
"562",562,"spans"
"563",563,"hundreds"
"564",564,"of"
"565",565,"years"
"566",566,"data"
"567",567,"show"
"568",568,"labor"
"569",569,"value"
"570",570,"of"
"571",571,"black"
"572",572,"slaves"
"573",573,"exploited"
"574",574,"by"
"575",575,"us"
"576",576,"slave"
"577",577,"owners"
"578",578,"amounts"
"579",579,"to"
"580",580,"14"
"581",581,"trillion"
"582",582,"dollars"
"583",583,"today"
"584",584,"yesterday"
"585",585,"cnsa"
"586",586,"received"
"587",587,"released"
"588",588,"the"
"589",589,"first"
"590",590,"images"
"591",591,"from"
"592",592,"the"
"593",593,"zhurong"
"594",594,"mars"
"595",595,"rover"
"596",596,"which"
"597",597,"hopefully"
"598",598,"will"
"599",599,"bring"
"600",600,"us"
"601",601,"one"
"602",602,"good"
"603",603,"news"
"604",604,"after"
"605",605,"another"
"606",606,"of"
"607",607,"more"
"608",608,"exploration"
"609",609,"results"
"610",610,"zhai"
"611",611,"jun"
"612",612,"china"
"613",613,"s"
"614",614,"special"
"615",615,"envoy"
"616",616,"for"
"617",617,"middleeast"
"618",618,"affairs"
"619",619,"spoke"
"620",620,"on"
"621",621,"phone"
"622",622,"with"
"623",623,"officials"
"624",624,"of"
"625",625,"palestinian"
"626",626,"egyptian"
"627",627,"foreign"
"628",628,"ministries"
"629",629,"working"
"630",630,"for"
"631",631,"the"
"632",632,"deescalation"
"633",633,"of"
"634",634,"the"
"635",635,"palestinian"
"636",636,"israeli"
"637",637,"conflict"
"638",638,"on"
"639",639,"may"
"640",640,"21"
"641",641,"china"
"642",642,"and"
"643",643,"the"
"644",644,"philippines"
"645",645,"will"
"646",646,"hold"
"647",647,"the"
"648",648,"6"
"649",649,"th"
"650",650,"bcm"
"651",651,"meeting"
"652",652,"online"
"653",653,"to"
"654",654,"explore"
"655",655,"ways"
"656",656,"to"
"657",657,"expand"
"658",658,"cooperation"
"659",659,"on"
"660",660,"maritime"
"661",661,"search"
"662",662,"and"
"663",663,"rescue"
"664",664,"fisheries"
"665",665,"ecological"
"666",666,"conservation"
"667",667,"scientific"
"668",668,"research"
"669",669,"among"
"670",670,"others"
"671",671,"from"
"672",672,"may"
"673",673,"4"
"674",674,"to"
"675",675,"18"
"676",676,"another"
"677",677,"chinese"
"678",678,"medical"
"679",679,"expert"
"680",680,"team"
"681",681,"joined"
"682",682,"the"
"683",683,"lao"
"684",684,"people"
"685",685,"in"
"686",686,"fighting"
"687",687,"the"
"688",688,"covid19"
"689",689,"virus"
"690",690,"together"
"691",691,"we"
"692",692,"will"
"693",693,"secure"
"694",694,"an"
"695",695,"early"
"696",696,"victory"
"697",697,"china"
"698",698,"s"
"699",699,"decision"
"700",700,"to"
"701",701,"deny"
"702",702,"taiwan"
"703",703,"region"
"704",704,"access"
"705",705,"to"
"706",706,"2021"
"707",707,"wha"
"708",708,"is"
"709",709,"endorsed"
"710",710,"by"
"711",711,"150"
"712",712,"countries"
"713",713,"via"
"714",714,"diplomatic"
"715",715,"channels"
"716",716,"among"
"717",717,"them"
"718",718,"nearly"
"719",719,"80"
"720",720,"wrote"
"721",721,"to"
"722",722,"who"
"723",723,"to"
"724",724,"voice"
"725",725,"support"
"726",726,"to"
"727",727,"china"
"728",728,"the"
"729",729,"us"
"730",730,"attempt"
"731",731,"to"
"732",732,"squeeze"
"733",733,"taiwan"
"734",734,"into"
"735",735,"wha"
"736",736,"has"
"737",737,"no"
"738",738,"chance"
"739",739,"of"
"740",740,"success"
"741",741,"venezuela"
"742",742,"s"
"743",743,"new"
"744",744,"national"
"745",745,"electoral"
"746",746,"council"
"747",747,"is"
"748",748,"in"
"749",749,"place"
"750",750,"with"
"751",751,"5"
"752",752,"board"
"753",753,"directors"
"754",754,"10"
"755",755,"substitutes"
"756",756,"appointed"
"757",757,"including"
"758",758,"several"
"759",759,"opposition"
"760",760,"figures"
"761",761,"china"
"762",762,"expresses"
"763",763,"congratulates"
"764",764,"hope"
"765",765,"all"
"766",766,"parties"
"767",767,"in"
"768",768,"venezuela"
"769",769,"will"
"770",770,"strengthen"
"771",771,"dialogue"
"772",772,"for"
"773",773,"greater"
"774",774,"stability"
"775",775,"growth"
"776",776,"us"
"777",777,"should"
"778",778,"hear"
"779",779,"this"
"780",780,"singaporean"
"781",781,"pm"
"782",782,"lee"
"783",783,"hsien"
"784",784,"loong"
"785",785,"said"
"786",786,"china"
"787",787,"us"
"788",788,"should"
"789",789,"work"
"790",790,"together"
"791",791,"to"
"792",792,"find"
"793",793,"common"
"794",794,"ground"
"795",795,"where"
"796",796,"they"
"797",797,"can"
"798",798,"cooperate"
"799",799,"dpm"
"800",800,"heng"
"801",801,"swee"
"802",802,"keat"
"803",803,"said"
"804",804,"china"
"805",805,"us"
"806",806,"competition"
"807",807,"based"
"808",808,"on"
"809",809,"rules"
"810",810,"can"
"811",811,"spur"
"812",812,"innovation"
"813",813,"to"
"814",814,"create"
"815",815,"better"
"816",816,"solutions"
"817",817,"to"
"818",818,"the"
"819",819,"world"
"820",820,"s"
"821",821,"challenges"
"822",822,"today"
"823",823,"marks"
"824",824,"the"
"825",825,"70"
"826",826,"th"
"827",827,"anniversary"
"828",828,"of"
"829",829,"china"
"830",830,"pakistan"
"831",831,"diplomatic"
"832",832,"ties"
"833",833,"the"
"834",834,"two"
"835",835,"sides"
"836",836,"will"
"837",837,"hold"
"838",838,"120"
"839",839,"activities"
"840",840,"for"
"841",841,"celebration"
"842",842,"we"
"843",843,"look"
"844",844,"forward"
"845",845,"to"
"846",846,"participation"
"847",847,"of"
"848",848,"friends"
"849",849,"from"
"850",850,"all"
"851",851,"walks"
"852",852,"of"
"853",853,"life"
"854",854,"may"
"855",855,"china"
"856",856,"pakistan"
"857",857,"friendship"
"858",858,"last"
"859",859,"forever"
"860",860,"chin"
"861",861,"pakistan"
"862",862,"dosti"
"863",863,"zindabad"
"864",864,"china"
"865",865,"welcomes"
"866",866,"a"
"867",867,"ceasefire"
"868",868,"between"
"869",869,"palestine"
"870",870,"israel"
"871",871,"we"
"872",872,"appreciate"
"873",873,"mediation"
"874",874,"efforts"
"875",875,"by"
"876",876,"egypt"
"877",877,"un"
"878",878,"china"
"879",879,"has"
"880",880,"also"
"881",881,"done"
"882",882,"a"
"883",883,"lot"
"884",884,"to"
"885",885,"promote"
"886",886,"peace"
"887",887,"talks"
"888",888,"will"
"889",889,"continue"
"890",890,"to"
"891",891,"work"
"892",892,"with"
"893",893,"international"
"894",894,"community"
"895",895,"to"
"896",896,"further"
"897",897,"ease"
"898",898,"tension"
"899",899,"china"
"900",900,"will"
"901",901,"provide"
"902",902,"1"
"903",903,"million"
"904",904,"to"
"905",905,"palestine"
"906",906,"in"
"907",907,"cash"
"908",908,"for"
"909",909,"emergency"
"910",910,"humanitarian"
"911",911,"assistance"
"912",912,"another"
"913",913,"1"
"914",914,"million"
"915",915,"plus"
"916",916,"200"
"917",917,"000"
"918",918,"doses"
"919",919,"of"
"920",920,"covid19vaccines"
"921",921,"to"
"922",922,"unrwa"
"923",923,"to"
"924",924,"help"
"925",925,"palestinian"
"926",926,"people"
"927",927,"china"
"928",928,"will"
"929",929,"push"
"930",930,"unsc"
"931",931,"to"
"932",932,"review"
"933",933,"the"
"934",934,"palestinian"
"935",935,"question"
"936",936,"reaffirm"
"937",937,"two"
"938",938,"state"
"939",939,"solution"
"940",940,"we"
"941",941,"will"
"942",942,"invite"
"943",943,"peace"
"944",944,"advocates"
"945",945,"from"
"946",946,"palestine"
"947",947,"israel"
"948",948,"to"
"949",949,"china"
"950",950,"for"
"951",951,"dialogue"
"952",952,"palestinian"
"953",953,"israeli"
"954",954,"are"
"955",955,"welcome"
"956",956,"to"
"957",957,"have"
"958",958,"direct"
"959",959,"talks"
"960",960,"in"
"961",961,"china"
"962",962,"japan"
"963",963,"with"
"964",964,"its"
"965",965,"belligerent"
"966",966,"moves"
"967",967,"attempts"
"968",968,"to"
"969",969,"return"
"970",970,"to"
"971",971,"the"
"972",972,"old"
"973",973,"path"
"974",974,"of"
"975",975,"military"
"976",976,"expansion"
"977",977,"as"
"978",978,"it"
"979",979,"did"
"980",980,"in"
"981",981,"wwii"
"982",982,"it"
"983",983,"joined"
"984",984,"us"
"985",985,"in"
"986",986,"flexing"
"987",987,"muscles"
"988",988,"everywhere"
"989",989,"while"
"990",990,"criticizing"
"991",991,"others"
"992",992,"normal"
"993",993,"military"
"994",994,"development"
"995",995,"outrageous"
"996",996,"us"
"997",997,"should"
"998",998,"hear"
"999",999,"this"
"1000",1000,"a"
"1001",1001,"joint"
"1002",1002,"statement"
"1003",1003,"by"
"1004",1004,"66"
"1005",1005,"anti"
"1006",1006,"war"
"1007",1007,"progressive"
"1008",1008,"groups"
"1009",1009,"4"
"1010",1010,"prominent"
"1011",1011,"lawmakers"
"1012",1012,"criticizes"
"1013",1013,"the"
"1014",1014,"cold"
"1015",1015,"war"
"1016",1016,"mentality"
"1017",1017,"that"
"1018",1018,"uses"
"1019",1019,"china"
"1020",1020,"as"
"1021",1021,"a"
"1022",1022,"scapegoat"
"1023",1023,"for"
"1024",1024,"our"
"1025",1025,"own"
"1026",1026,"domestic"
"1027",1027,"problems"
"1028",1028,"and"
"1029",1029,"demonizes"
"1030",1030,"chineseamericans"
"1031",1031,"calls"
"1032",1032,"for"
"1033",1033,"a"
"1034",1034,"more"
"1035",1035,"cooperative"
"1036",1036,"approach"
"1037",1037,"my"
"1038",1038,"condolences"
"1039",1039,"to"
"1040",1040,"the"
"1041",1041,"family"
"1042",1042,"of"
"1043",1043,"china"
"1044",1044,"s"
"1045",1045,"famous"
"1046",1046,"scientist"
"1047",1047,"yuanlongping"
"1048",1048,"who"
"1049",1049,"passed"
"1050",1050,"away"
"1051",1051,"today"
"1052",1052,"at"
"1053",1053,"the"
"1054",1054,"age"
"1055",1055,"of"
"1056",1056,"91."
"1057",1057,"he"
"1058",1058,"is"
"1059",1059,"father"
"1060",1060,"of"
"1061",1061,"hybridrice"
"1062",1062,"in"
"1063",1063,"china"
"1064",1064,"he"
"1065",1065,"helped"
"1066",1066,"pull"
"1067",1067,"countless"
"1068",1068,"people"
"1069",1069,"out"
"1070",1070,"of"
"1071",1071,"hunger"
"1072",1072,"rip"
"1073",1073,"yuanlongping"
"1074",1074,"was"
"1075",1075,"awarded"
"1076",1076,"order"
"1077",1077,"of"
"1078",1078,"the"
"1079",1079,"republic"
"1080",1080,"in"
"1081",1081,"2019."
"1082",1082,"four"
"1083",1083,"asteroids"
"1084",1084,"and"
"1085",1085,"a"
"1086",1086,"college"
"1087",1087,"in"
"1088",1088,"china"
"1089",1089,"have"
"1090",1090,"been"
"1091",1091,"named"
"1092",1092,"after"
"1093",1093,"yuanlongping"
"1094",1094,"yuan"
"1095",1095,"won"
"1096",1096,"the"
"1097",1097,"state"
"1098",1098,"preeminent"
"1099",1099,"science"
"1100",1100,"and"
"1101",1101,"technology"
"1102",1102,"award"
"1103",1103,"of"
"1104",1104,"china"
"1105",1105,"in"
"1106",1106,"2000."
"1107",1107,"he"
"1108",1108,"was"
"1109",1109,"leading"
"1110",1110,"china"
"1111",1111,"national"
"1112",1112,"hybrid"
"1113",1113,"rice"
"1114",1114,"r"
"1115",1115,"d"
"1116",1116,"center"
"1117",1117,"he"
"1118",1118,"was"
"1119",1119,"a"
"1120",1120,"member"
"1121",1121,"of"
"1122",1122,"chinese"
"1123",1123,"academy"
"1124",1124,"of"
"1125",1125,"engineering"
"1126",1126,"yuanlongping"
"1127",1127,"was"
"1128",1128,"known"
"1129",1129,"for"
"1130",1130,"developing"
"1131",1131,"the"
"1132",1132,"first"
"1133",1133,"hybrid"
"1134",1134,"rice"
"1135",1135,"in"
"1136",1136,"the"
"1137",1137,"1970"
"1138",1138,"s"
"1139",1139,"hybrid"
"1140",1140,"rice"
"1141",1141,"has"
"1142",1142,"since"
"1143",1143,"been"
"1144",1144,"grown"
"1145",1145,"in"
"1146",1146,"dozens"
"1147",1147,"of"
"1148",1148,"countries"
"1149",1149,"in"
"1150",1150,"africa"
"1151",1151,"america"
"1152",1152,"and"
"1153",1153,"asia"
"1154",1154,"since"
"1155",1155,"the"
"1156",1156,"1980"
"1157",1157,"s"
"1158",1158,"yuan"
"1159",1159,"s"
"1160",1160,"team"
"1161",1161,"has"
"1162",1162,"offered"
"1163",1163,"training"
"1164",1164,"courses"
"1165",1165,"in"
"1166",1166,"dozens"
"1167",1167,"of"
"1168",1168,"countries"
"1169",1169,"in"
"1170",1170,"africa"
"1171",1171,"the"
"1172",1172,"americas"
"1173",1173,"and"
"1174",1174,"asia"
"1175",1175,"providing"
"1176",1176,"a"
"1177",1177,"robust"
"1178",1178,"food"
"1179",1179,"source"
"1180",1180,"in"
"1181",1181,"areas"
"1182",1182,"with"
"1183",1183,"a"
"1184",1184,"high"
"1185",1185,"risk"
"1186",1186,"of"
"1187",1187,"famine"
"1188",1188,"with"
"1189",1189,"assistance"
"1190",1190,"from"
"1191",1191,"yuan"
"1192",1192,"s"
"1193",1193,"team"
"1194",1194,"a"
"1195",1195,"hybrid"
"1196",1196,"crop"
"1197",1197,"variety"
"1198",1198,"produced"
"1199",1199,"a"
"1200",1200,"harvest"
"1201",1201,"of"
"1202",1202,"10.8"
"1203",1203,"tonnes"
"1204",1204,"per"
"1205",1205,"hectare"
"1206",1206,"in"
"1207",1207,"madagascar"
"1208",1208,"far"
"1209",1209,"exceeding"
"1210",1210,"the"
"1211",1211,"yield"
"1212",1212,"of"
"1213",1213,"local"
"1214",1214,"rice"
"1215",1215,"and"
"1216",1216,"the"
"1217",1217,"average"
"1218",1218,"yield"
"1219",1219,"of"
"1220",1220,"the"
"1221",1221,"hybrid"
"1222",1222,"rice"
"1223",1223,"planted"
"1224",1224,"in"
"1225",1225,"kenya"
"1226",1226,"is"
"1227",1227,"four"
"1228",1228,"to"
"1229",1229,"five"
"1230",1230,"times"
"1231",1231,"greater"
"1232",1232,"than"
"1233",1233,"conventional"
"1234",1234,"varieties"
"1235",1235,"wasim"
"1236",1236,"waheed"
"1237",1237,"research"
"1238",1238,"manager"
"1239",1239,"at"
"1240",1240,"a"
"1241",1241,"rice"
"1242",1242,"farmhouse"
"1243",1243,"works"
"1244",1244,"at"
"1245",1245,"a"
"1246",1246,"rice"
"1247",1247,"field"
"1248",1248,"in"
"1249",1249,"lahore"
"1250",1250,"of"
"1251",1251,"punjab"
"1252",1252,"province"
"1253",1253,"in"
"1254",1254,"pakistan"
"1255",1255,"on"
"1256",1256,"july"
"1257",1257,"10"
"1258",1258,"2019."
"1259",1259,"a"
"1260",1260,"project"
"1261",1261,"was"
"1262",1262,"started"
"1263",1263,"here"
"1264",1264,"in"
"1265",1265,"2014"
"1266",1266,"and"
"1267",1267,"has"
"1268",1268,"been"
"1269",1269,"carried"
"1270",1270,"out"
"1271",1271,"by"
"1272",1272,"guard"
"1273",1273,"agriculture"
"1274",1274,"research"
"1275",1275,"and"
"1276",1276,"services"
"1277",1277,"in"
"1278",1278,"collaboration"
"1279",1279,"with"
"1280",1280,"chinese"
"1281",1281,"yuan"
"1282",1282,"longping"
"1283",1283,"high"
"1284",1284,"tech"
"1285",1285,"agriculture"
"1286",1286,"company"
"1287",1287,"yuanlongping"
"1288",1288,"i"
"1289",1289,"have"
"1290",1290,"two"
"1291",1291,"dreams"
"1292",1292,"one"
"1293",1293,"rice"
"1294",1294,"seedlings"
"1295",1295,"are"
"1296",1296,"big"
"1297",1297,"enough"
"1298",1298,"for"
"1299",1299,"people"
"1300",1300,"to"
"1301",1301,"enjoy"
"1302",1302,"the"
"1303",1303,"cool"
"1304",1304,"below"
"1305",1305,"two"
"1306",1306,"hybrid"
"1307",1307,"rice"
"1308",1308,"covers"
"1309",1309,"the"
"1310",1310,"whole"
"1311",1311,"world"
"1312",1312,"thousands"
"1313",1313,"of"
"1314",1314,"people"
"1315",1315,"volunteered"
"1316",1316,"to"
"1317",1317,"bid"
"1318",1318,"farewell"
"1319",1319,"to"
"1320",1320,"yuanlongping"
"1321",1321,"this"
"1322",1322,"is"
"1323",1323,"not"
"1324",1324,"the"
"1325",1325,"first"
"1326",1326,"or"
"1327",1327,"second"
"1328",1328,"time"
"1329",1329,"that"
"1330",1330,"a"
"1331",1331,"similar"
"1332",1332,"incident"
"1333",1333,"has"
"1334",1334,"occurred"
"1335",1335,"with"
"1336",1336,"tepco"
"1337",1337,"its"
"1338",1338,"preferred"
"1339",1339,"choice"
"1340",1340,"always"
"1341",1341,"seems"
"1342",1342,"to"
"1343",1343,"be"
"1344",1344,"altering"
"1345",1345,"data"
"1346",1346,"concealing"
"1347",1347,"risks"
"1348",1348,"as"
"1349",1349,"usual"
"1350",1350,"it"
"1351",1351,"only"
"1352",1352,"admits"
"1353",1353,"to"
"1354",1354,"the"
"1355",1355,"truth"
"1356",1356,"when"
"1357",1357,"everything"
"1358",1358,"has"
"1359",1359,"been"
"1360",1360,"exposed"
"1361",1361,"a"
"1362",1362,"hush"
"1363",1363,"up"
