"","doc_id","word"
"286",286,"cooperation"
"287",287,"for"
"288",288,"mittelstand"
"289",289,"companies"
"290",290,"from"
"291",291,"both"
"292",292,"countries"
"293",293,"these"
"294",294,"po"
"295",295,"secretary"
"296",296,"er"
"297",297,"underscored"
"298",298,"the"
"299",299,"continuing"
"300",300,"india"
"301",301,"germany"
"302",302,"comprehensive"
"303",303,"bilateral"
"304",304,"economic"
"305",305,"political"
"306",306,"cultural"
"307",307,"and"
"308",308,"strategic"
"309",309,"relationship"
"310",310,"secretary"
"311",311,"er"
"312",312,"addressed"
"313",313,"the"
"314",314,"1"
"315",315,"st"
"316",316,"indo"
"317",317,"german"
"318",318,"sme"
"319",319,"mittelstand"
"320",320,"business"
"321",321,"summit"
"322",322,"virtually"
"323",323,"today"
"324",324,"the"
"325",325,"summit"
"326",326,"was"
"327",327,"orga"
"328",328,"eam"
"329",329,"drsjaishankar"
"330",330,"will"
"331",331,"be"
"332",332,"visiting"
"333",333,"kuwait"
"334",334,"on"
"335",335,"june"
"336",336,"9-11"
"337",337,"2021."
"338",338,"press"
"339",339,"release"
"340",340,"pm"
"341",341,"narendramodi"
"342",342,"extends"
"343",343,"warm"
"344",344,"greetings"
"345",345,"on"
"346",346,"the"
"347",347,"occasion"
"348",348,"of"
"349",349,"24"
"350",350,"th"
"351",351,"bimstec"
"352",352,"day"
"353",353,"pm"
"354",354,"narendramodi"
"355",355,"acknowledged"
"356",356,"the"
"357",357,"pr"
"358",358,"kind"
"359",359,"attention"
"360",360,"indian"
"361",361,"students"
"362",362,"studying"
"363",363,"abroad"
"364",364,"but"
"365",365,"stuck"
"366",366,"in"
"367",367,"india"
"368",368,"due"
"369",369,"to"
"370",370,"covid"
"371",371,"19"
"372",372,"and"
"373",373,"related"
"374",374,"issues"
"375",375,"can"
"376",376,"get"
"377",377,"in"
"378",378,"committed"
"379",379,"to"
"380",380,"a"
"381",381,"clean"
"382",382,"future"
"383",383,"as"
"384",384,"we"
"385",385,"celebrate"
"386",386,"worldenvironmentday"
"387",387,"a"
"388",388,"look"
"389",389,"at"
"390",390,"how"
"391",391,"meaindia"
"392",392,"is"
"393",393,"playing"
"394",394,"its"
"395",395,"part"
"396",396,"in"
"397",397,"pioneering"
"398",398,"green"
"399",399,"initiatives"
"400",400,"jointly"
"401",401,"launched"
"402",402,"by"
"403",403,"pm"
"404",404,"narendramodi"
"405",405,"amp"
"406",406,"french"
"407",407,"president"
"408",408,"in"
"409",409,"2015"
"410",410,"isolaralliance"
"411",411,"is"
