"","doc_id","word"
"180",180,"every"
"181",181,"member"
"182",182,"of"
"183",183,"the"
"184",184,"ilo"
"185",185,"ratified"
"186",186,"the"
"187",187,"convention"
"188",188,"on"
"189",189,"the"
"190",190,"elimination"
"191",191,"of"
"192",192,"the"
"193",193,"worst"
"194",194,"forms"
"195",195,"of"
"196",196,"child"
"197",197,"la"
"198",198,"argentine"
"199",199,"foreign"
"200",200,"minister"
"201",201,"felipe"
"202",202,"sola"
"203",203,"and"
"204",204,"i"
"205",205,"had"
"206",206,"an"
"207",207,"important"
"208",208,"conversation"
"209",209,"today"
"210",210,"about"
"211",211,"bilateral"
"212",212,"regional"
"213",213,"and"
"214",214,"in"
"215",215,"potus"
"216",216,"has"
"217",217,"taken"
"218",218,"action"
"219",219,"to"
"220",220,"use"
"221",221,"the"
"222",222,"power"
"223",223,"of"
"224",224,"our"
"225",225,"democracy"
"226",226,"the"
"227",227,"ingenuity"
"228",228,"of"
"229",229,"american"
"230",230,"scientists"
"231",231,"and"
"232",232,"the"
"233",233,"strength"
"234",234,"congratulations"
"235",235,"to"
"236",236,"the"
"237",237,"people"
"238",238,"and"
"239",239,"government"
"240",240,"of"
"241",241,"mongolia"
"242",242,"for"
"243",243,"their"
"244",244,"successful"
"245",245,"presidential"
"246",246,"election"
"247",247,"on"
"248",248,"june"
"249",249,"9."
"250",250,"i"
"251",251,"sa"
"252",252,"we"
"253",253,"are"
"254",254,"pleased"
"255",255,"to"
"256",256,"announce"
"257",257,"that"
"258",258,"the"
"259",259,"u"
"260",260,"s"
"261",261,"will"
"262",262,"be"
"263",263,"partnering"
"264",264,"with"
"265",265,"palau"
"266",266,"and"
"267",267,"working"
"268",268,"with"
"269",269,"other"
"270",270,"partners"
"271",271,"worldwide"
"272",272,"we"
"273",273,"will"
"274",274,"deliver"
"275",275,"for"
"276",276,"the"
"277",277,"american"
"278",278,"people"
"279",279,"by"
"280",280,"reaffirming"
"281",281,"and"
"282",282,"revitalizing"
"283",283,"our"
"284",284,"alliances"
"285",285,"and"
"286",286,"partnerships"
"287",287,"around"
"288",288,"the"
"289",289,"w"
"290",290,"pleased"
"291",291,"to"
"292",292,"speak"
"293",293,"today"
"294",294,"with"
"295",295,"spanish"
"296",296,"foreign"
"297",297,"minister"
"298",298,"aranchaglezlaya"
"299",299,"to"
"300",300,"reaffirm"
"301",301,"the"
"302",302,"positive"
"303",303,"and"
"304",304,"multi"
"305",305,"faceted"
"306",306,"u"
"307",307,"spoke"
"308",308,"with"
"309",309,"presidentofbg"
"310",310,"rumen"
"311",311,"radev"
"312",312,"today"
"313",313,"bulgaria"
"314",314,"is"
"315",315,"an"
"316",316,"important"
"317",317,"nato"
"318",318,"ally"
"319",319,"and"
"320",320,"a"
"321",321,"partner"
"322",322,"on"
"323",323,"key"
"324",324,"strategic"
"325",325,"iss"
"326",326,"constructive"
"327",327,"discussion"
"328",328,"today"
"329",329,"with"
"330",330,"the"
"331",331,"people"
"332",332,"s"
"333",333,"republic"
"334",334,"of"
"335",335,"china"
"336",336,"director"
"337",337,"yang"
"338",338,"jiechi"
"339",339,"on"
"340",340,"pressing"
"341",341,"global"
"342",342,"issues"
"343",343,"w"
"344",344,"we"
"345",345,"stand"
"346",346,"with"
"347",347,"democratic"
"348",348,"nations"
"349",349,"rooted"
"350",350,"in"
"351",351,"our"
"352",352,"shared"
"353",353,"values"
"354",354,"we"
"355",355,"re"
"356",356,"committed"
"357",357,"not"
"358",358,"only"
"359",359,"to"
"360",360,"rebuilding"
"361",361,"our"
"362",362,"alliances"
"363",363,"humbled"
"364",364,"to"
"365",365,"speak"
"366",366,"at"
"367",367,"hlm2021aids"
"368",368,"social"
"369",369,"economic"
"370",370,"racial"
"371",371,"and"
"372",372,"gender"
"373",373,"inequities"
"374",374,"continue"
"375",375,"to"
"376",376,"stand"
"377",377,"in"
"378",378,"the"
"379",379,"way"
"380",380,"of"
"381",381,"e"
"382",382,"the"
"383",383,"united"
"384",384,"states"
"385",385,"will"
"386",386,"maintain"
"387",387,"pressure"
"388",388,"on"
"389",389,"houthis"
"390",390,"to"
"391",391,"accept"
"392",392,"a"
"393",393,"ceasefire"
"394",394,"and"
"395",395,"engage"
"396",396,"in"
"397",397,"real"
"398",398,"talks"
"399",399,"to"
"400",400,"resolve"
"401",401,"the"
"402",402,"y"
"403",403,"honored"
"404",404,"to"
"405",405,"join"
"406",406,"president"
"407",407,"biden"
"408",408,"on"
"409",409,"his"
"410",410,"first"
"411",411,"trip"
"412",412,"abroad"
"413",413,"as"
"414",414,"potus"
"415",415,"we"
"416",416,"are"
"417",417,"committed"
"418",418,"to"
"419",419,"the"
"420",420,"transatlantic"
"421",421,"relations"
"422",422,"the"
"423",423,"u"
"424",424,"s"
"425",425,"calls"
"426",426,"for"
"427",427,"the"
"428",428,"immediate"
"429",429,"release"
"430",430,"of"
"431",431,"nicaraguan"
"432",432,"opposition"
"433",433,"leaders"
"434",434,"cristiana"
"435",435,"chamorro"
"436",436,"arturo"
"437",437,"cruz"
"438",438,"f"
"439",439,"lix"
"440",440,"ma"
"441",441,"music"
"442",442,"has"
"443",443,"always"
"444",444,"been"
"445",445,"one"
"446",446,"of"
"447",447,"the"
"448",448,"great"
"449",449,"passions"
"450",450,"of"
"451",451,"my"
"452",452,"life"
"453",453,"i"
"454",454,"don"
"455",455,"t"
"456",456,"get"
"457",457,"the"
"458",458,"chance"
"459",459,"to"
"460",460,"play"
"461",461,"much"
"462",462,"these"
"463",463,"days"
"464",464,"but"
"465",465,"i"
"466",466,"e"
"467",467,"as"
"468",468,"we"
"469",469,"continue"
"470",470,"to"
"471",471,"celebrate"
"472",472,"pridemonth2021"
"473",473,"i"
"474",474,"want"
"475",475,"to"
"476",476,"recognize"
"477",477,"our"
"478",478,"glifaa"
"479",479,"members"
"480",480,"on"
"481",481,"the"
"482",482,"statedept"
"483",483,"team"
"484",484,"they"
"485",485,"w"
"486",486,"we"
"487",487,"re"
"488",488,"committed"
"489",489,"to"
"490",490,"promoting"
"491",491,"democracy"
"492",492,"transparency"
"493",493,"amp"
"494",494,"accountability"
"495",495,"across"
"496",496,"the"
"497",497,"western"
"498",498,"balkans"
"499",499,"consistent"
"500",500,"with"
"501",501,"s"
"502",502,"i"
"503",503,"was"
"504",504,"delighted"
"505",505,"to"
"506",506,"speak"
"507",507,"at"
"508",508,"the"
"509",509,"selectusa"
"510",510,"investment"
"511",511,"summit"
"512",512,"the"
"513",513,"administration"
"514",514,"has"
"515",515,"laid"
"516",516,"out"
"517",517,"an"
"518",518,"ambitious"
"519",519,"agenda"
"520",520,"f"
"521",521,"join"
"522",522,"me"
"523",523,"in"
"524",524,"recognizing"
"525",525,"worldoceanday"
"526",526,"the"
"527",527,"ocean"
"528",528,"covers"
"529",529,"more"
"530",530,"than"
"531",531,"70"
"532",532,"of"
"533",533,"the"
"534",534,"earth"
"535",535,"s"
"536",536,"surface"
"537",537,"supports"
"538",538,"billions"
"539",539,"of"
"540",540,"may"
"541",541,"today"
"542",542,"s"
"543",543,"unirmct"
"544",544,"conviction"
"545",545,"of"
"546",546,"former"
"547",547,"commander"
"548",548,"of"
"549",549,"the"
"550",550,"bosnian"
"551",551,"serb"
"552",552,"army"
"553",553,"ratko"
"554",554,"mladic"
"555",555,"for"
"556",556,"genocide"
"557",557,"war"
"558",558,"crime"
"559",559,"it"
"560",560,"was"
"561",561,"my"
"562",562,"pleasure"
"563",563,"to"
"564",564,"visit"
"565",565,"san"
"566",566,"jose"
"567",567,"last"
"568",568,"week"
"569",569,"where"
"570",570,"i"
"571",571,"had"
"572",572,"productive"
"573",573,"meetings"
"574",574,"with"
"575",575,"president"
"576",576,"carlosalvq"
"577",577,"foreign"
"578",578,"looking"
"579",579,"forward"
"580",580,"to"
"581",581,"joining"
"582",582,"potus"
"583",583,"this"
"584",584,"week"
"585",585,"on"
"586",586,"his"
"587",587,"travel"
"588",588,"to"
"589",589,"europe"
"590",590,"for"
"591",591,"the"
"592",592,"g7"
"593",593,"nato"
"594",594,"and"
"595",595,"u"
"596",596,"s"
"597",597,"eu"
"598",598,"summits"
"599",599,"as"
"600",600,"well"
"601",601,"the"
"602",602,"united"
"603",603,"states"
"604",604,"is"
"605",605,"committed"
"606",606,"to"
"607",607,"ending"
"608",608,"the"
"609",609,"continuing"
"610",610,"violence"
"611",611,"in"
"612",612,"cameroon"
"613",613,"and"
"614",614,"to"
"615",615,"supporting"
"616",616,"the"
"617",617,"cameroonian"
"618",618,"peop"
"619",619,"addressing"
"620",620,"the"
"621",621,"root"
"622",622,"causes"
"623",623,"of"
"624",624,"irregular"
"625",625,"migration"
"626",626,"is"
"627",627,"a"
"628",628,"top"
"629",629,"priority"
"630",630,"for"
"631",631,"this"
"632",632,"administration"
"633",633,"thankful"
"634",634,"for"
"635",635,"vp"
"636",636,"harri"
"637",637,"we"
"638",638,"are"
"639",639,"committed"
"640",640,"to"
"641",641,"promoting"
"642",642,"peace"
"643",643,"security"
"644",644,"amp"
"645",645,"respect"
"646",646,"for"
"647",647,"human"
"648",648,"rights"
"649",649,"of"
"650",650,"all"
"651",651,"people"
"652",652,"in"
"653",653,"burma"
"654",654,"including"
"655",655,"rohingy"
"656",656,"to"
"657",657,"honor"
"658",658,"all"
"659",659,"those"
"660",660,"who"
"661",661,"sacrificed"
"662",662,"for"
"663",663,"a"
"664",664,"better"
"665",665,"future"
"666",666,"let"
"667",667,"us"
"668",668,"be"
"669",669,"vigilant"
"670",670,"in"
"671",671,"defending"
"672",672,"human"
"673",673,"rights"
"674",674,"recommit"
"675",675,"to"
"676",676,"ou"
"677",677,"today"
"678",678,"we"
"679",679,"remember"
"680",680,"the"
"681",681,"unflinching"
"682",682,"bravery"
"683",683,"of"
"684",684,"the"
"685",685,"american"
"686",686,"british"
"687",687,"canadian"
"688",688,"french"
"689",689,"and"
"690",690,"other"
"691",691,"forces"
"692",692,"who"
"693",693,"landed"
"694",694,"o"
"695",695,"american"
"696",696,"leadership"
"697",697,"is"
"698",698,"essential"
"699",699,"to"
"700",700,"ending"
"701",701,"the"
"702",702,"pandemic"
"703",703,"worldwide"
"704",704,"and"
"705",705,"potus"
"706",706,"is"
"707",707,"delivering"
"708",708,"on"
"709",709,"his"
"710",710,"promise"
"711",711,"that"
"712",712,"the"
"713",713,"after"
"714",714,"40"
"715",715,"yearsofhiv"
"716",716,"we"
"717",717,"must"
"718",718,"reflect"
"719",719,"recommit"
"720",720,"reenergize"
"721",721,"and"
"722",722,"reengage"
"723",723,"for"
"724",724,"our"
"725",725,"work"
"726",726,"is"
"727",727,"not"
"728",728,"yet"
"729",729,"finished"
"730",730,"to"
"731",731,"comp"
"732",732,"forty"
"733",733,"years"
"734",734,"ago"
"735",735,"cdcgov"
"736",736,"reported"
"737",737,"on"
"738",738,"the"
"739",739,"first"
"740",740,"five"
"741",741,"cases"
"742",742,"of"
"743",743,"what"
"744",744,"later"
"745",745,"became"
"746",746,"known"
"747",747,"as"
"748",748,"aids"
"749",749,"we"
"750",750,"honor"
"751",751,"the"
"752",752,"memory"
"753",753,"o"
"754",754,"the"
"755",755,"u"
"756",756,"s"
"757",757,"was"
"758",758,"among"
"759",759,"the"
"760",760,"first"
"761",761,"donors"
"762",762,"of"
"763",763,"covid"
"764",764,"19"
"765",765,"support"
"766",766,"in"
"767",767,"bangladesh"
"768",768,"as"
"769",769,"we"
"770",770,"dispatch"
"771",771,"an"
"772",772,"airlift"
"773",773,"of"
"774",774,"urgent"
"775",775,"medical"
"776",776,"to"
"777",777,"invest"
"778",778,"in"
"779",779,"nature"
"780",780,"is"
"781",781,"to"
"782",782,"invest"
"783",783,"in"
"784",784,"our"
"785",785,"future"
"786",786,"on"
"787",787,"this"
"788",788,"worldenvironmentday"
"789",789,"the"
"790",790,"united"
"791",791,"states"
"792",792,"recognizes"
"793",793,"the"
"794",794,"role"
"795",795,"good"
"796",796,"conversation"
"797",797,"with"
"798",798,"jewish"
"799",799,"community"
"800",800,"leaders"
"801",801,"on"
"802",802,"israel"
"803",803,"and"
"804",804,"the"
"805",805,"west"
"806",806,"bank"
"807",807,"amp"
"808",808,"gaza"
"809",809,"i"
"810",810,"reiterated"
"811",811,"potus"
"812",812,"commitment"
"813",813,"important"
"814",814,"conversation"
"815",815,"with"
"816",816,"palestinian"
"817",817,"american"
"818",818,"leaders"
"819",819,"about"
"820",820,"the"
"821",821,"violence"
"822",822,"in"
"823",823,"israel"
"824",824,"the"
"825",825,"west"
"826",826,"bank"
"827",827,"amp"
"828",828,"gaza"
"829",829,"we"
"830",830,"are"
"831",831,"important"
"832",832,"discussion"
"833",833,"with"
"834",834,"pedrobrologt"
"835",835,"about"
"836",836,"recent"
"837",837,"challenges"
"838",838,"to"
"839",839,"anti"
"840",840,"corruption"
"841",841,"efforts"
"842",842,"in"
"843",843,"guatemala"
"844",844,"independen"
"845",845,"the"
"846",846,"world"
"847",847,"could"
"848",848,"use"
"849",849,"a"
"850",850,"little"
"851",851,"more"
"852",852,"pura"
"853",853,"vida"
"854",854,"thank"
"855",855,"you"
"856",856,"diana"
"857",857,"and"
"858",858,"the"
"859",859,"usembassysjo"
"860",860,"team"
"861",861,"for"
"862",862,"the"
"863",863,"lesson"
"864",864,"in"
"865",865,"not"
"866",866,"onl"
"867",867,"it"
"868",868,"s"
"869",869,"inspiring"
"870",870,"to"
"871",871,"see"
"872",872,"people"
"873",873,"in"
"874",874,"hong"
"875",875,"kong"
"876",876,"commemorate"
"877",877,"the"
"878",878,"tiananmen"
"879",879,"square"
"880",880,"massacre"
"881",881,"despite"
"882",882,"efforts"
"883",883,"by"
"884",884,"beijing"
"885",885,"and"
"886",886,"our"
"887",887,"nation"
"888",888,"is"
"889",889,"enriched"
"890",890,"by"
"891",891,"those"
"892",892,"who"
"893",893,"have"
"894",894,"chosen"
"895",895,"to"
"896",896,"bring"
"897",897,"their"
"898",898,"talents"
"899",899,"their"
"900",900,"creativity"
"901",901,"their"
"902",902,"passion"
"903",903,"and"
"904",904,"their"
"905",905,"my"
"906",906,"stepfather"
"907",907,"samuel"
"908",908,"pisar"
"909",909,"a"
"910",910,"holocaust"
"911",911,"survivor"
"912",912,"who"
"913",913,"became"
"914",914,"a"
"915",915,"u"
"916",916,"s"
"917",917,"citizen"
"918",918,"by"
"919",919,"special"
"920",920,"act"
"921",921,"of"
"922",922,"congress"
"923",923,"in"
"924",924,"1961"
"925",925,"used"
"926",926,"my"
"927",927,"stepmother"
"928",928,"vera"
"929",929,"blinken"
"930",930,"fled"
"931",931,"communism"
"932",932,"in"
"933",933,"hungary"
"934",934,"and"
"935",935,"then"
"936",936,"returned"
"937",937,"to"
"938",938,"help"
"939",939,"represent"
"940",940,"our"
"941",941,"country"
"942",942,"alongside"
"943",943,"my"
"944",944,"great"
"945",945,"grandfather"
"946",946,"meir"
"947",947,"blinken"
"948",948,"fled"
"949",949,"pogroms"
"950",950,"in"
"951",951,"eastern"
"952",952,"europe"
"953",953,"and"
"954",954,"arrived"
"955",955,"in"
"956",956,"new"
"957",957,"york"
"958",958,"in"
"959",959,"1904"
"960",960,"where"
"961",961,"he"
"962",962,"became"
"963",963,"like"
"964",964,"so"
"965",965,"many"
"966",966,"americans"
"967",967,"during"
"968",968,"immigrantheritagemonth"
"969",969,"i"
"970",970,"am"
"971",971,"reflecting"
"972",972,"on"
"973",973,"my"
"974",974,"own"
"975",975,"family"
"976",976,"s"
"977",977,"path"
"978",978,"to"
"979",979,"america"
"980",980,"and"
"981",981,"how"
"982",982,"for"
"983",983,"many"
"984",984,"years"
"985",985,"the"
"986",986,"united"
"987",987,"states"
"988",988,"has"
"989",989,"prioritized"
"990",990,"support"
"991",991,"for"
"992",992,"afghan"
"993",993,"returnees"
"994",994,"refugees"
"995",995,"and"
"996",996,"displaced"
"997",997,"persons"
"998",998,"2"
"999",999,"spoke"
"1000",1000,"today"
"1001",1001,"with"
"1002",1002,"omani"
"1003",1003,"foreign"
"1004",1004,"minister"
"1005",1005,"sayyid"
"1006",1006,"badr"
"1007",1007,"al"
"1008",1008,"busaidi"
"1009",1009,"on"
"1010",1010,"the"
"1011",1011,"importance"
"1012",1012,"of"
"1013",1013,"building"
"1014",1014,"regional"
"1015",1015,"peace"
"1016",1016,"stabil"
"1017",1017,"corruption"
"1018",1018,"erodes"
"1019",1019,"the"
"1020",1020,"foundations"
"1021",1021,"of"
"1022",1022,"democracy"
"1023",1023,"robs"
"1024",1024,"citizens"
"1025",1025,"of"
"1026",1026,"effective"
"1027",1027,"governance"
"1028",1028,"and"
"1029",1029,"empowers"
"1030",1030,"authoritarians"
"1031",1031,"potus"
"1032",1032,"biden"
"1033",1033,"issued"
"1034",1034,"a"
"1035",1035,"memorandum"
"1036",1036,"establishing"
"1037",1037,"the"
"1038",1038,"fight"
"1039",1039,"against"
"1040",1040,"corruption"
"1041",1041,"as"
"1042",1042,"a"
"1043",1043,"core"
"1044",1044,"u"
"1045",1045,"s"
"1046",1046,"national"
"1047",1047,"security"
"1048",1048,"intere"
"1049",1049,"corruption"
"1050",1050,"erodes"
"1051",1051,"the"
"1052",1052,"foundations"
"1053",1053,"of"
"1054",1054,"democracy"
"1055",1055,"robs"
"1056",1056,"citizens"
"1057",1057,"of"
"1058",1058,"effective"
"1059",1059,"governance"
"1060",1060,"and"
"1061",1061,"empowers"
"1062",1062,"authoritarians"
"1063",1063,"i"
"1064",1064,"m"
"1065",1065,"proud"
"1066",1066,"families"
"1067",1067,"benefit"
"1068",1068,"from"
"1069",1069,"a"
"1070",1070,"recent"
"1071",1071,"department"
"1072",1072,"update"
"1073",1073,"recognizing"
"1074",1074,"the"
"1075",1075,"realities"
"1076",1076,"of"
"1077",1077,"modern"
"1078",1078,"families"
"1079",1079,"and"
"1080",1080,"increas"
"1081",1081,"june"
"1082",1082,"4"
"1083",1083,"is"
"1084",1084,"the"
"1085",1085,"32"
"1086",1086,"nd"
"1087",1087,"anniversary"
"1088",1088,"of"
"1089",1089,"the"
"1090",1090,"prc"
"1091",1091,"s"
"1092",1092,"deadly"
"1093",1093,"crackdown"
"1094",1094,"in"
"1095",1095,"tiananmen"
"1096",1096,"square"
"1097",1097,"killing"
"1098",1098,"thousands"
"1099",1099,"of"
"1100",1100,"protesters"
"1101",1101,"s"
"1102",1102,"stopping"
"1103",1103,"covid"
"1104",1104,"19"
"1105",1105,"is"
"1106",1106,"the"
"1107",1107,"administration"
"1108",1108,"s"
"1109",1109,"priority"
"1110",1110,"and"
"1111",1111,"we"
"1112",1112,"will"
"1113",1113,"continue"
"1114",1114,"to"
"1115",1115,"lead"
"1116",1116,"the"
"1117",1117,"world"
"1118",1118,"in"
"1119",1119,"doing"
"1120",1120,"so"
"1121",1121,"productive"
"1122",1122,"discussion"
"1123",1123,"today"
"1124",1124,"with"
"1125",1125,"israeli"
"1126",1126,"alternate"
"1127",1127,"prime"
"1128",1128,"minister"
"1129",1129,"gantzbe"
"1130",1130,"we"
"1131",1131,"discussed"
"1132",1132,"the"
"1133",1133,"u"
"1134",1134,"s"
"1135",1135,"commitment"
"1136",1136,"to"
"1137",1137,"isr"
"1138",1138,"there"
"1139",1139,"s"
"1140",1140,"nothing"
"1141",1141,"more"
"1142",1142,"costa"
"1143",1143,"rican"
"1144",1144,"than"
"1145",1145,"gallo"
"1146",1146,"pinto"
"1147",1147,"a"
"1148",1148,"pleasure"
"1149",1149,"to"
"1150",1150,"meet"
"1151",1151,"diana"
"1152",1152,"from"
"1153",1153,"our"
"1154",1154,"team"
"1155",1155,"usembassysjo"
"1156",1156,"and"
"1157",1157,"learn"
"1158",1158,"m"
"1159",1159,"actions"
"1160",1160,"have"
"1161",1161,"consequences"
"1162",1162,"as"
"1163",1163,"a"
"1164",1164,"result"
"1165",1165,"of"
"1166",1166,"the"
"1167",1167,"lukashenka"
"1168",1168,"regime"
"1169",1169,"s"
"1170",1170,"continued"
"1171",1171,"disregard"
"1172",1172,"for"
"1173",1173,"human"
"1174",1174,"rights"
"1175",1175,"the"
"1176",1176,"u"
"1177",1177,"s"
"1178",1178,"ha"
"1179",1179,"the"
"1180",1180,"u"
"1181",1181,"s"
"1182",1182,"continues"
"1183",1183,"to"
"1184",1184,"support"
"1185",1185,"south"
"1186",1186,"asia"
"1187",1187,"in"
"1188",1188,"responding"
"1189",1189,"to"
"1190",1190,"the"
"1191",1191,"covid"
"1192",1192,"19"
"1193",1193,"crisis"
"1194",1194,"and"
"1195",1195,"we"
"1196",1196,"are"
"1197",1197,"working"
"1198",1198,"non"
"1199",1199,"stop"
"1200",1200,"to"
"1201",1201,"help"
"1202",1202,"my"
"1203",1203,"visit"
"1204",1204,"to"
"1205",1205,"costa"
"1206",1206,"rica"
"1207",1207,"was"
"1208",1208,"productive"
"1209",1209,"and"
"1210",1210,"emblematic"
"1211",1211,"of"
"1212",1212,"our"
"1213",1213,"strong"
"1214",1214,"partnerships"
"1215",1215,"in"
"1216",1216,"central"
"1217",1217,"america"
"1218",1218,"we"
"1219",1219,"made"
"1220",1220,"progres"
"1221",1221,"while"
"1222",1222,"in"
"1223",1223,"san"
"1224",1224,"jose"
"1225",1225,"i"
"1226",1226,"was"
"1227",1227,"glad"
"1228",1228,"to"
"1229",1229,"spend"
"1230",1230,"time"
"1231",1231,"with"
"1232",1232,"the"
"1233",1233,"usembassysjo"
"1234",1234,"team"
"1235",1235,"i"
"1236",1236,"am"
"1237",1237,"so"
"1238",1238,"grateful"
"1239",1239,"for"
"1240",1240,"the"
"1241",1241,"hard"
"1242",1242,"work"
"1243",1243,"day"
"1244",1244,"i"
"1245",1245,"glad"
"1246",1246,"to"
"1247",1247,"visit"
"1248",1248,"costa"
"1249",1249,"rica"
"1250",1250,"s"
"1251",1251,"rutas"
"1252",1252,"naturbanas"
"1253",1253,"and"
"1254",1254,"be"
"1255",1255,"part"
"1256",1256,"of"
"1257",1257,"the"
"1258",1258,"u"
"1259",1259,"s"
"1260",1260,"supported"
"1261",1261,"land"
"1262",1262,"use"
"1263",1263,"land"
"1264",1264,"cover"
"1265",1265,"and"
"1266",1266,"ecosystems"
"1267",1267,"great"
"1268",1268,"visit"
"1269",1269,"to"
"1270",1270,"one"
"1271",1271,"of"
"1272",1272,"costa"
"1273",1273,"rica"
"1274",1274,"s"
"1275",1275,"sembremos"
"1276",1276,"seguridad"
"1277",1277,"program"
"1278",1278,"sites"
"1279",1279,"a"
"1280",1280,"model"
"1281",1281,"for"
"1282",1282,"communities"
"1283",1283,"across"
"1284",1284,"central"
"1285",1285,"americ"
"1286",1286,"we"
"1287",1287,"are"
"1288",1288,"committed"
"1289",1289,"to"
"1290",1290,"finding"
"1291",1291,"collaborative"
"1292",1292,"solutions"
"1293",1293,"to"
"1294",1294,"the"
"1295",1295,"challenges"
"1296",1296,"of"
"1297",1297,"security"
"1298",1298,"and"
"1299",1299,"irregular"
"1300",1300,"migration"
"1301",1301,"in"
"1302",1302,"our"
"1303",1303,"he"
"1304",1304,"arbitrarily"
"1305",1305,"banning"
"1306",1306,"opposition"
"1307",1307,"leader"
"1308",1308,"chamorrocris"
"1309",1309,"reflects"
"1310",1310,"ortega"
"1311",1311,"s"
"1312",1312,"fear"
"1313",1313,"of"
"1314",1314,"free"
"1315",1315,"and"
"1316",1316,"fair"
"1317",1317,"elections"
"1318",1318,"nicaraguans"
"1319",1319,"deserve"
"1320",1320,"real"
"1321",1321,"democracy"
"1322",1322,"important"
"1323",1323,"meeting"
"1324",1324,"with"
"1325",1325,"pedrobrologt"
"1326",1326,"lisandrorosales"
"1327",1327,"and"
"1328",1328,"cancilleraleht"
"1329",1329,"to"
"1330",1330,"discuss"
"1331",1331,"efforts"
"1332",1332,"to"
"1333",1333,"address"
"1334",1334,"the"
"1335",1335,"root"
"1336",1336,"the"
"1337",1337,"pacific"
"1338",1338,"region"
"1339",1339,"is"
"1340",1340,"a"
"1341",1341,"priority"
"1342",1342,"for"
"1343",1343,"the"
"1344",1344,"united"
"1345",1345,"states"
"1346",1346,"and"
"1347",1347,"i"
"1348",1348,"reaffirmed"
"1349",1349,"its"
"1350",1350,"importance"
"1351",1351,"at"
"1352",1352,"the"
"1353",1353,"pacific"
"1354",1354,"islands"
"1355",1355,"conf"
"1356",1356,"the"
"1357",1357,"people"
"1358",1358,"of"
