"","doc_id","word"
"147",147,"luck"
"148",148,"and"
"149",149,"will"
"150",150,"be"
"151",151,"ready"
"152",152,"and"
"153",153,"willing"
"154",154,"to"
"155",155,"engage"
"156",156,"that"
"157",157,"would"
"158",158,"be"
"159",159,"the"
"160",160,"only"
"161",161,"way"
"162",162,"to"
"163",163,"make"
"164",164,"it"
"165",165,"succed"
"166",166,"hopefully"
"167",167,"our"
"168",168,"us"
"169",169,"colleagues"
"170",170,"have"
"171",171,"no"
"172",172,"illusions"
"173",173,"about"
"174",174,"this"
"175",175,"russia"
"176",176,"happy"
"177",177,"friendshipday"
"178",178,"to"
"179",179,"everybody"
"180",180,"rusembest"
"181",181,"mid"
"182",182,"rf"
"183",183,"gk"
"184",184,"narva"
"185",185,"rusmission"
"186",186,"eu"
"187",187,"rf"
"188",188,"osce"
"189",189,"rusemb"
"190",190,"lt"
"191",191,"lv"
"192",192,"rusembas"
"193",193,"russiaun"
"194",194,"euinrussia"
"195",195,"mission"
"196",196,"russian"
"197",197,"27"
"198",198,"khv"
"199",199,"and"
"200",200,"that"
"201",201,"s"
"202",202,"what"
"203",203,"this"
"204",204,"slogan"
"205",205,"means"
"206",206,"in"
"207",207,"reality"
"208",208,"and"
"209",209,"bbcnews"
"210",210,"is"
"211",211,"only"
"212",212,"claiming"
"213",213,"that"
"214",214,"a"
"215",215,"slogan"
"216",216,"on"
"217",217,"the"
"218",218,"back"
"219",219,"reads"
"220",220,"glory"
"221",221,"to"
"222",222,"ukraine"
"223",223,"a"
"224",224,"patriotic"
"225",225,"chant"
"226",226,"used"
"227",227,"as"
"228",228,"a"
"229",229,"ra"
"230",230,"they"
"231",231,"must"
"232",232,"be"
"233",233,"short"
"234",234,"of"
"235",235,"writers"
"236",236,"not"
"237",237,"everyone"
"238",238,"is"
"239",239,"willing"
"240",240,"to"
"241",241,"do"
"242",242,"such"
"243",243,"dirty"
"244",244,"jobs"
"245",245,"wuhan"
"246",246,"wuhanlableak"
"247",247,"covid"
"248",248,"for"
"249",249,"some"
"250",250,"people"
"251",251,"linguistics"
"252",252,"is"
"253",253,"also"
"254",254,"a"
"255",255,"political"
"256",256,"battlefield"
"257",257,"he"
"258",258,"is"
"259",259,"highly"
"260",260,"likely"
"261",261,"sharing"
"262",262,"his"
"263",263,"personal"
"264",264,"experience"
"265",265,"there"
"266",266,"is"
"267",267,"no"
"268",268,"other"
"269",269,"plausible"
"270",270,"explanation"
"271",271,"but"
"272",272,"that"
"273",273,"important"
"274",274,"dec"
"275",275,"a"
"276",276,"voice"
"277",277,"of"
"278",278,"wisdom"
"279",279,"from"
"280",280,"iata"
"281",281,"banning"
"282",282,"european"
"283",283,"aircraft"
"284",284,"from"
"285",285,"using"
"286",286,"belarusian"
"287",287,"airspace"
"288",288,"with"
"289",289,"a"
"290",290,"safety"
"291",291,"directive"
"292",292,"is"
"293",293,"a"
"294",294,"it"
"295",295,"s"
"296",296,"good"
"297",297,"that"
"298",298,"this"
"299",299,"contravercial"
"300",300,"story"
"301",301,"is"
"302",302,"over"
"303",303,"politics"
"304",304,"shouldn"
"305",305,"t"
"306",306,"matter"
"307",307,"in"
"308",308,"such"
"309",309,"situations"
"310",310,"brazil"
"311",311,"sputnikv"
"312",312,"some"
"313",313,"personal"
"314",314,"observations"
"315",315,"on"
"316",316,"protasevich"
"317",317,"interview"
"318",318,"in"
"319",319,"belarus"
"320",320,"interesting"
"321",321,"development"
"322",322,"whom"
"323",323,"to"
"324",324,"sanction"
"325",325,"now"
"326",326,"belarus"
"327",327,"protasevich"
"328",328,"it"
"329",329,"s"
"330",330,"encouraging"
"331",331,"that"
"332",332,"there"
"333",333,"are"
"334",334,"still"
"335",335,"open"
"336",336,"minded"
"337",337,"and"
"338",338,"wise"
"339",339,"leaders"
"340",340,"left"
"341",341,"in"
"342",342,"the"
"343",343,"eu"
"344",344,"hopefully"
"345",345,"the"
"346",346,"others"
"347",347,"will"
"348",348,"also"
"349",349,"another"
"350",350,"proof"
"351",351,"of"
"352",352,"how"
"353",353,"freedom"
"354",354,"of"
"355",355,"speech"
"356",356,"is"
"357",357,"respected"
"358",358,"in"
"359",359,"the"
"360",360,"us"
"361",361,"right"
"362",362,"now"
"363",363,"nothing"
"364",364,"to"
"365",365,"celebrate"
"366",366,"back"
"367",367,"to"
"368",368,"the"
"369",369,"ussr"
"370",370,"ukun"
"371",371,"newyork"
"372",372,"un"
"373",373,"i"
"374",374,"can"
"375",375,"understand"
"376",376,"why"
"377",377,"our"
"378",378,"us"
"379",379,"and"
"380",380,"western"
"381",381,"friends"
"382",382,"make"
"383",383,"such"
"384",384,"panic"
"385",385,"statements"
"386",386,"those"
"387",387,"who"
"388",388,"were"
"389",389,"following"
"390",390,"our"
"391",391,"arria"
"392",392,"form"
"393",393,"outrageos"
"394",394,"and"
"395",395,"blatant"
"396",396,"meddling"
"397",397,"in"
"398",398,"belarus"
"399",399,"internal"
"400",400,"affairs"
"401",401,"imagine"
"402",402,"if"
"403",403,"russia"
"404",404,"approved"
"405",405,"any"
"406",406,"financial"
"407",407,"assistance"
"408",408,"p"
"409",409,"2"
"410",410,"2"
"411",411,"previously"
"412",412,"russia"
"413",413,"always"
"414",414,"participated"
"415",415,"in"
"416",416,"western"
"417",417,"arrias"
"418",418,"despite"
"419",419,"the"
"420",420,"fact"
"421",421,"that"
"422",422,"quite"
"423",423,"frequently"
"424",424,"the"
"425",425,"briefers"
"426",426,"w"
"427",427,"1"
"428",428,"2"
"429",429,"since"
"430",430,"some"
"431",431,"of"
"432",432,"our"
"433",433,"western"
"434",434,"colleagues"
"435",435,"chose"
"436",436,"not"
"437",437,"to"
"438",438,"participate"
"439",439,"today"
"440",440,"under"
"441",441,"the"
"442",442,"pretext"
"443",443,"that"
"444",444,"some"
"445",445,"of"
"446",446,"the"
"447",447,"briefers"
"448",448,"that"
"449",449,"s"
"450",450,"not"
"451",451,"the"
"452",452,"kind"
"453",453,"of"
"454",454,"picture"
"455",455,"our"
"456",456,"western"
"457",457,"colleagues"
"458",458,"would"
"459",459,"like"
"460",460,"to"
"461",461,"notice"
"462",462,"syria"
"463",463,"of"
"464",464,"their"
"465",465,"dreams"
"466",466,"is"
"467",467,"idlib"
"468",468,"provin"
"469",469,"doublestandards"
"470",470,"what"
"471",471,"double"
"472",472,"standards"
"473",473,"denmark"
"474",474,"journalists"
"475",475,"you"
"476",476,"say"
"477",477,"belarus"
"478",478,"belavia"
"479",479,"protasevich"
"480",480,"faina"
"481",481,"savenkova"
"482",482,"appeal"
"483",483,"for"
"484",484,"the"
"485",485,"2021"
"486",486,"un"
"487",487,"children"
"488",488,"s"
"489",489,"day"
"490",490,"donbass"
"491",491,"childrenday"
"492",492,"on"
"493",493,"the"
"494",494,"eve"
"495",495,"of"
"496",496,"world"
"497",497,"childrenday"
"498",498,"a"
"499",499,"child"
"500",500,"writer"
"501",501,"from"
"502",502,"donbass"
"503",503,"fainasavenkova"
"504",504,"calls"
"505",505,"on"
"506",506,"the"
"507",507,"un"
"508",508,"not"
"509",509,"to"
"510",510,"forget"
"511",511,"about"
"512",512,"f"
"513",513,"i"
"514",514,"don"
"515",515,"t"
"516",516,"know"
"517",517,"when"
"518",518,"this"
"519",519,"clip"
"520",520,"was"
"521",521,"filmed"
"522",522,"and"
"523",523,"whether"
"524",524,"mr"
"525",525,"mcgurk"
"526",526,"still"
"527",527,"promotes"
"528",528,"this"
"529",529,"assessment"
"530",530,"but"
"531",531,"i"
"532",532,"would"
"533",533,"definitely"
"534",534,"i"
"535",535,"hope"
"536",536,"this"
"537",537,"issue"
"538",538,"of"
"539",539,"a"
"540",540,"forceful"
"541",541,"landing"
"542",542,"of"
"543",543,"ryanair"
"544",544,"flight"
"545",545,"will"
"546",546,"be"
"547",547,"investigated"
"548",548,"by"
"549",549,"icao"
"550",550,"and"
"551",551,"behavior"
"552",552,"of"
"553",553,"germany"
"554",554,"w"
"555",555,"a"
"556",556,"good"
"557",557,"reading"
"558",558,"for"
"559",559,"those"
"560",560,"who"
"561",561,"want"
"562",562,"to"
"563",563,"learn"
"564",564,"the"
"565",565,"truth"
"566",566,"about"
"567",567,"roman"
"568",568,"protasevich"
"569",569,"the"
"570",570,"man"
"571",571,"detained"
"572",572,"in"
"573",573,"belarus"
"574",574,"last"
"575",575,"we"
"576",576,"it"
"577",577,"s"
"578",578,"a"
"579",579,"very"
"580",580,"emotional"
"581",581,"moment"
"582",582,"giving"
"583",583,"us"
"584",584,"hope"
"585",585,"that"
"586",586,"things"
"587",587,"will"
"588",588,"get"
"589",589,"back"
"590",590,"to"
"591",591,"normalcy"
"592",592,"and"
"593",593,"securitycouncil"
"594",594,"will"
"595",595,"from"
"596",596,"no"
"597",597,"it"
"598",598,"s"
"599",599,"very"
"600",600,"simple"
"601",601,"dear"
"602",602,"aaron"
"603",603,"they"
"604",604,"just"
"605",605,"assume"
"606",606,"that"
"607",607,"if"
"608",608,"they"
"609",609,"pay"
"610",610,"bellingcat"
"611",611,"bloody"
"612",612,"russians"
"613",613,"act"
"614",614,"the"
"615",615,"same"
"616",616,"way"
"617",617,"with"
"618",618,"3"
"619",619,"3.."
"620",620,"facts"
"621",621,"and"
"622",622,"discrepancies"
"623",623,"when"
"624",624,"it"
"625",625,"comes"
"626",626,"to"
"627",627,"belarus"
"628",628,"or"
"629",629,"russia"
"630",630,"this"
"631",631,"has"
"632",632,"nothing"
"633",633,"to"
"634",634,"do"
"635",635,"with"
"636",636,"promotion"
"637",637,"of"
"638",638,"democra"
"639",639,"2"
"640",640,"2"
"641",641,"if"
"642",642,"our"
"643",643,"western"
"644",644,"collegues"
"645",645,"are"
"646",646,"looking"
"647",647,"for"
"648",648,"forced"
"649",649,"landings"
"650",650,"they"
"651",651,"should"
"652",652,"investigate"
"653",653,"their"
"654",654,"own"
"655",655,"action"
"656",656,"against"
"657",657,"the"
"658",658,"p"
"659",659,"1"
"660",660,"3"
"661",661,"it"
"662",662,"s"
"663",663,"a"
"664",664,"shame"
"665",665,"that"
"666",666,"despite"
"667",667,"all"
"668",668,"the"
"669",669,"facts"
"670",670,"that"
"671",671,"were"
"672",672,"presented"
"673",673,"today"
"674",674,"our"
"675",675,"western"
"676",676,"colleagues"
"677",677,"continue"
"678",678,"to"
"679",679,"spread"
"680",680,"i"
"681",681,"was"
"682",682,"frankly"
"683",683,"of"
"684",684,"a"
"685",685,"higher"
"686",686,"opinion"
"687",687,"of"
"688",688,"british"
"689",689,"diplomacy"
"690",690,"️"
"691",691,"what"
"692",692,"a"
"693",693,"devaluation"
"694",694,"of"
"695",695,"our"
"696",696,"colleagues"
"697",697,"skills"
"698",698,"a"
"699",699,"let"
"700",700,"s"
"701",701,"hope"
"702",702,"that"
"703",703,"aaron"
"704",704,"aaronjmate"
"705",705,"will"
"706",706,"bring"
"707",707,"from"
"708",708,"syria"
"709",709,"more"
"710",710,"facts"
"711",711,"and"
"712",712,"evidence"
"713",713,"that"
"714",714,"will"
"715",715,"help"
"716",716,"us"
"717",717,"all"
"718",718,"better"
"719",719,"under"
